legislator_id,legislativebody,party
7162,Wyoming Senate,R
7163,Wyoming Senate,R
7164,Wyoming Senate,R
7165,Wyoming Senate,R
7166,Wyoming Senate,R
7167,Wyoming Senate,R
7168,Wyoming Senate,R
7169,Wyoming Senate,R
7170,Wyoming Senate,R
7171,Wyoming Senate,D
7172,Wyoming Senate,R
7173,Wyoming Senate,R
7174,Wyoming Senate,R
7175,Wyoming Senate,R
7176,Wyoming Senate,R
7177,Wyoming Senate,R
7178,Wyoming Senate,R
7179,Wyoming Senate,R
7180,Wyoming Senate,R
7181,Wyoming Senate,R
7182,Wyoming Senate,D
7183,Wyoming Senate,R
7184,Wyoming Senate,R
7185,Wyoming Senate,R
7186,Wyoming Senate,R
7187,Wyoming Senate,R
